cog_hit	cog_description	cog_class	cog_class_description	hist_mean_sum_0328	hist_mean_sum_0403	hist_mean_sum_0423	hist_mean_sum_0531	hist_mean_sum_0619	hist_mean_sum_0705	hist_mean_sum_0709	hist_mean_sum_1001	hist_mean_sum_1004	hist_mean_sum_1028	hist_mean_sum_1123
COG2062	Phosphohistidine phosphatase SixA	T	Signal transduction mechanisms 	1.0197132	8.3830325	0.5774213	18.6184272	23.1497871	10.1100563	1.741675	23.8577185	9.5516056	7.0349131	52.6756382
COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	F	Nucleotide transport and metabolism 	0.5444274	1.3745157	0.149495	20.5097113	8.926809	7.8965128	0.7796935	17.7141822	6.4171416	10.1874114	25.9709762
COG2066	Glutaminase	E	Amino acid transport and metabolism 	0.0	1.126474	0.0	1.3922828	1.5091105	0.0	0.504823	1.0760984	1.076099	0.0	4.1329057
COG2067	Long-chain fatty acid transport protein	I	Lipid transport and metabolism 	1.7241378	1.100894	0.0	0.0	1.2528734	0.0	0.0	0.0	0.5568327	0.0	1.2796934
COG2068	Uncharacterized MobA-related protein	R	General function prediction only 	1.4090654	7.7522626	0.0	12.1547859	15.094433	3.6215414	1.1820913	6.1242074	3.7520147	1.3269654	23.3660446
COG2070	Dioxygenases related to 2-nitropropane dioxygenase	R	General function prediction only 	0.55084	18.187622	4.6936112	22.9299697	43.9400884	12.8713487	3.3628964	67.1682048	26.8931919	3.2902782	134.7370304
COG2071	Predicted glutamine amidotransferases	R	General function prediction only 	0.0	0.0	0.0	0.5930736	0.6767677	3.9480519	0.987013	7.0115414	4.8874453	1.4531024	11.7806627
COG2072	Predicted flavoprotein involved in K+ transport	P	Inorganic ion transport and metabolism 	1.0187682	13.4360966	3.4515708	20.9936539	37.7938101	12.8727252	1.6863012	44.5201785	20.6964395	4.2875797	105.0973577
COG2073	Cobalamin biosynthesis protein CbiG	H	Coenzyme transport and metabolism 	0.0	0.5118549	0.0	0.0	0.0	0.0	0.0	0.9470013	0.3277545	0.0	11.5357964
COG2075	Ribosomal protein L24E	J	Translation, ribosomal structure and biogenesis 	0.0	0.7562189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9751244
COG2076	Membrane transporters of cations and cationic drugs	P	Inorganic ion transport and metabolism 	1.4649124	2.7054786	1.3596492	4.2278094	10.0080055	8.3782721	2.1696165	23.89789	1.2912913	4.9792419	47.3595705
COG2077	Peroxiredoxin	O	Posttranslational modification, protein turnover, chaperones 	1.3955823	2.9236954	0.0	8.6265069	0.7088354	0.1706827	0.0	4.1377409	1.8634538	1.7742107	11.3053468
COG2079	Uncharacterized protein involved in propionate catabolism	R	General function prediction only 	6.8788017	29.4694664	3.8428287	43.7431519	53.8037291	11.6191144	5.6284025	34.5825761	12.2857091	3.6460311	75.9632225
COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit CoxS/CutS homologs	C	Energy production and conversion 	1.8859117	9.1486798	2.1109507	10.0108356	13.7712207	9.306885	0.2640693	15.750892	3.8697191	2.2318706	36.2819538
COG2081	Predicted flavoproteins	R	General function prediction only 	2.3782593	15.7588031	1.0963644	24.7760664	28.6428536	4.5340067	1.728876	17.9131418	6.2733039	2.8849322	50.2025715
COG2082	Precorrin isomerase	H	Coenzyme transport and metabolism 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7819316	0.0	0.0	7.2959507
COG2084	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases	I	Lipid transport and metabolism 	5.7525367	22.6564201	3.0529827	17.0827031	28.7650432	15.827809	4.4232778	47.0196424	16.4922303	7.9026304	127.7057279
COG2085	Predicted dinucleotide-binding enzymes	R	General function prediction only 	0.0	5.4707065	0.0	1.208955	5.7462684	0.0	0.0	7.0145914	4.4638317	0.0	18.611843
COG2086	Electron transfer flavoprotein, beta subunit	C	Energy production and conversion 	1.7363995	14.7381445	3.1603023	22.551308	16.2199911	8.9050476	3.0978915	44.9228116	18.6442432	5.5813629	71.030025
COG2089	Sialic acid synthase	M	Cell wall/membrane/envelope biogenesis 	0.8408711	0.0	0.0	0.0	0.0	0.840871	0.0	0.840871	0.7453936	1.2613066	4.2445566
COG2091	Phosphopantetheinyl transferase	H	Coenzyme transport and metabolism 	1.0043859	0.7339182	0.4605264	7.6944461	0.7090643	0.0	0.0	0.0	0.0	0.0	0.8786551
COG2092	Translation elongation factor EF-1beta	J	Translation, ribosomal structure and biogenesis 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6521739	0.0	0.0	3.4565216
COG2095	Multiple antibiotic transporter	U	Intracellular trafficking, secretion, and vesicular transport 	3.22008	13.3840522	0.8941189	22.7883517	28.1703934	9.7792894	0.7565359	33.2594469	13.1845181	6.9385508	65.5737534
COG2096	Uncharacterized conserved protein	S	Function unknown 	1.3302876	3.9077182	2.3221417	11.9742198	2.9786769	3.3362979	1.6108205	10.1296328	5.2811989	4.3158808	16.8176922
COG2097	Ribosomal protein L31E	J	Translation, ribosomal structure and biogenesis 	0.0	1.0730992	0.0	0.0	0.0	0.0	0.0	1.0497075	0.0	0.0	2.7923981
COG2099	Precorrin-6x reductase	H	Coenzyme transport and metabolism 	1.763889	3.381944	0.4930556	0.451389	0.0	0.0	0.0	0.0	1.1527779	0.0	0.0
COG2103	Predicted sugar phosphate isomerase	R	General function prediction only 	1.0936818	2.6303393	0.0	5.3271819	1.1038309	0.9517544	1.1363737	5.6132376	2.199748	1.6859625	7.9368843
COG2104	Sulfur transfer protein involved in thiamine biosynthesis	H	Coenzyme transport and metabolism 	1.0980392	5.4803923	0.6713614	14.5132562	25.0915528	1.0149709	1.9215686	9.1421569	2.7156864	0.7072072	35.4041001
COG2105	Uncharacterized conserved protein	S	Function unknown 	0.0	0.0	0.0	5.0412981	1.3657818	0.0	0.0	0.9262537	0.0	0.0	1.1828909
COG2109	ATP:corrinoid adenosyltransferase	H	Coenzyme transport and metabolism 	0.8963453	7.169893	0.1012461	7.3206651	6.2014769	0.0	0.2037037	8.8966383	7.0921246	1.3481653	31.169681
COG2112	Predicted Ser/Thr protein kinase	T	Signal transduction mechanisms 	0.0	2.5223099	0.0	0.0	0.0	0.0	0.0	0.4133858	0.0	0.0	5.3228354
COG2113	ABC-type proline/glycine betaine transport systems, periplasmic components	E	Amino acid transport and metabolism 	2.0578008	7.7452863	1.7498606	8.4043435	8.981412	7.4997871	0.2180685	30.2965565	7.8125483	0.0706128	62.4124184
COG2114	Adenylate cyclase, family 3 (some proteins contain HAMP domain)	T	Signal transduction mechanisms 	0.7961164	4.6952087	1.1990292	1.0024271	0.0	1.0750268	0.0	4.3982618	3.3753165	1.2600949	18.188706
COG2115	Xylose isomerase	G	Carbohydrate transport and metabolism 	0.6107056	0.5750287	0.0	0.0	1.4498939	2.2284566	1.5940338	7.2462937	3.1530108	1.8621139	15.9240667
COG2118	DNA-binding protein	R	General function prediction only 	0.0	0.6566161	0.0	0.0	0.0	0.0	0.0	0.0	1.1784037	0.0	16.4842982
COG2120	Uncharacterized proteins, LmbE homologs	S	Function unknown 	1.0676489	6.3438175	0.3471646	13.5709699	14.674787	18.2428101	7.3064896	33.9508279	18.6687854	15.5326707	56.9262429
COG2123	RNase PH-related exoribonuclease	J	Translation, ribosomal structure and biogenesis 	0.0	1.0507249	0.0	0.0	0.0	0.0	0.0	0.6062803	0.2137681	0.0	9.0797104
COG2124	Cytochrome P450	Q	Secondary metabolites biosynthesis, transport and catabolism 	0.0	4.1997802	0.7349566	9.9586693	26.6368066	21.1215756	6.6925769	65.9503398	23.4274181	10.868229	111.9090508
COG2125	Ribosomal protein S6E (S10)	J	Translation, ribosomal structure and biogenesis 	0.0	0.6633334	0.0	0.0	0.0	0.0	0.0	1.2355889	0.0	0.0	12.390001
COG2127	Uncharacterized conserved protein	S	Function unknown 	0.5407407	2.4694361	0.0	16.457245	7.9325514	8.1420162	0.3492064	22.391416	13.1489867	7.0835674	44.0217753
COG2128	Uncharacterized conserved protein	S	Function unknown 	0.0	3.3756895	0.8494078	3.3257908	9.875856	0.7698816	0.8426395	6.4984682	4.834783	0.0615385	24.1127897
COG2129	Predicted phosphoesterases, related to the Icc protein	R	General function prediction only 	0.0	0.0	0.0	1.6537634	1.619355	0.0	0.0580646	0.0	0.0	0.0	0.539785
COG2130	Putative NADP-dependent oxidoreductases	R	General function prediction only 	1.6664883	7.9614285	1.1908176	12.2146265	11.1336187	1.467262	2.1840658	8.6210114	6.7678155	0.7361113	20.6905062
COG2131	Deoxycytidylate deaminase	F	Nucleotide transport and metabolism 	0.6198856	11.8989323	1.2666667	30.9389242	5.693902	1.2146636	0.8960573	6.628126	0.6640211	1.2222223	16.6179856
COG2132	Putative multicopper oxidases	Q	Secondary metabolites biosynthesis, transport and catabolism 	0.0	1.826511	0.0	0.0	0.0	0.0	0.0	1.9879487	0.3578198	0.0	13.7203084
COG2133	Glucose/sorbosone dehydrogenases	G	Carbohydrate transport and metabolism 	3.0162183	10.901959	1.5081228	32.4240647	40.6420384	18.675577	7.1117752	59.5657824	20.7017695	11.0731595	108.9981761
COG2135	Uncharacterized conserved protein	S	Function unknown 	0.746795	8.1248934	1.1778846	1.6216097	6.7500817	15.3939855	0.9732049	17.2101955	14.1135402	4.6751789	50.0764549
COG2137	Uncharacterized protein conserved in bacteria	R	General function prediction only 	1.9681972	5.0837722	1.0393375	17.7128539	12.7794704	6.8808656	1.9266491	17.3193236	7.6656331	3.7266971	50.2651245
COG2138	Uncharacterized conserved protein	S	Function unknown 	0.7065527	2.9626112	0.6495727	1.1680912	0.0185185	0.0	0.1680912	1.0623207	1.7376764	0.0	11.1745399
COG2139	Ribosomal protein L21E	J	Translation, ribosomal structure and biogenesis 	1.5733333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4899988
COG2141	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	C	Energy production and conversion 	4.3315611	24.0863705	2.3922252	14.5464754	44.4992877	16.9313657	2.6981583	69.8044523	24.7454805	12.0007488	141.8931907
COG2142	Succinate dehydrogenase, hydrophobic anchor subunit	C	Energy production and conversion 	0.0	5.2937735	0.0	9.0153259	12.4952999	6.9853899	0.0	7.7360109	3.7203749	2.240368	28.9784478
COG2143	Thioredoxin-related protein	O	Posttranslational modification, protein turnover, chaperones 	0.7746741	2.2795701	0.016129	11.3221596	1.2365591	0.8996415	0.0	0.1620112	0.0	0.3314713	3.5417997
COG2146	Ferredoxin subunits of nitrite reductase and ring-hydroxylating dioxygenases	PR	Multiple classes	0.3693045	0.7861635	1.3716814	16.3346506	3.4231935	4.3915857	0.0	19.5112377	5.5365421	4.1629607	22.7051523
COG2148	Sugar transferases involved in lipopolysaccharide synthesis	M	Cell wall/membrane/envelope biogenesis 	0.0	0.0	0.0	0.835249	1.9425285	0.0	0.0	2.7586207	0.816092	0.0	4.1570883
COG2151	Predicted metal-sulfur cluster biosynthetic enzyme	R	General function prediction only 	1.037037	14.6006763	0.0	9.2361111	13.0160261	4.8688488	0.7532051	15.6767994	6.3211498	2.8067209	57.6063551
COG2152	Predicted glycosylase	G	Carbohydrate transport and metabolism 	0.6171353	0.0	0.669344	17.9749035	0.6599732	0.0	0.0	1.5917003	0.3825758	0.0	2.0897986
COG2153	Predicted acyltransferase	R	General function prediction only 	4.542786	4.6148944	1.3518105	16.2518767	8.9525878	2.1529933	1.657229	12.8738494	9.6595591	2.0513218	38.1916615
COG2154	Pterin-4a-carbinolamine dehydratase	H	Coenzyme transport and metabolism 	3.1519333	16.537709	0.7222222	20.5651552	32.4379987	10.3420964	2.6269715	21.2104375	6.5385078	6.5190747	72.057225
COG2159	Predicted metal-dependent hydrolase of the TIM-barrel fold	R	General function prediction only 	2.2392152	9.4957735	2.1545986	4.3463038	12.4734341	2.7502905	0.0	17.7336698	5.0432208	0.0	32.5701879
COG2165	Type II secretory pathway, pseudopilin PulG	NU	Multiple classes	0.7793103	0.3609195	0.0	4.9333333	7.8551733	3.6633669	0.4574712	9.4778932	3.3704254	0.6012269	18.9607644
COG2166	SufE protein probably involved in Fe-S center assembly	R	General function prediction only 	3.2066964	7.5400524	0.9904078	9.0311754	13.0143887	2.1822542	0.4748202	5.6112803	2.1247001	3.4532376	21.8050873
COG2167	Ribosomal protein L39E	J	Translation, ribosomal structure and biogenesis 	0.0	5.1069183	0.0	0.0	0.0	0.0	0.0	0.4842768	0.0	0.0	6.7735849
COG2168	Uncharacterized conserved protein involved in oxidation of intracellular sulfur	P	Inorganic ion transport and metabolism 	0.5643564	0.0	0.0	1.1683168	1.1848185	0.069307	0.0	0.0	0.8646865	0.0	4.6963698
COG2171	Tetrahydrodipicolinate N-succinyltransferase	E	Amino acid transport and metabolism 	3.5373085	20.9679107	2.5049279	30.6451828	35.6202449	21.6128235	3.2458145	56.1570265	31.5375932	17.7308697	114.7480559
COG2172	Anti-sigma regulatory factor (Ser/Thr protein kinase)	T	Signal transduction mechanisms 	3.8271518	5.4619969	0.4999999	20.6189077	20.8555049	1.2198067	1.7735719	3.4139911	4.915138	0.0	23.9983725
COG2173	D-alanyl-D-alanine dipeptidase	M	Cell wall/membrane/envelope biogenesis 	0.0	0.0	0.0	2.3746958	0.0	0.5182482	0.0	2.0340632	0.0	0.0	1.2968372
COG2175	Probable taurine catabolism dioxygenase	Q	Secondary metabolites biosynthesis, transport and catabolism 	2.6085134	21.9888352	5.5437573	43.6251667	56.7580843	12.7518444	1.8904327	48.548379	17.0936282	2.7865102	124.3136407
COG2176	DNA polymerase III, alpha subunit (gram-positive type)	L	Replication, recombination and repair 	0.1305684	2.3232979	0.9913776	10.7840985	6.1466278	10.774863	3.0944543	31.992896	9.5884151	13.6457197	34.3760749
COG2177	Cell division protein	D	Cell cycle control, cell division, chromosome partitioning 	1.3795381	1.1974321	1.8377527	12.2762565	5.7914	3.5409571	0.8352941	12.5825619	3.0588528	2.932595	28.854658
COG2182	Maltose-binding periplasmic proteins/domains	G	Carbohydrate transport and metabolism 	0.6362483	0.0	0.0	0.1436059	4.9224788	10.2407581	1.6827886	25.1853124	5.278467	11.9243286	33.695852
COG2183	Transcriptional accessory protein	K	Transcription 	1.120871	3.9151663	0.3603604	0.3768768	0.3768769	0.0	0.3768769	0.3581081	1.1103604	0.0	0.7432432
COG2185	Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)	I	Lipid transport and metabolism 	0.0	0.0	0.5371703	4.6906476	0.0	0.0	0.0	1.327853	1.6652552	0.0	11.4401475
COG2186	Transcriptional regulators	K	Transcription 	0.5502183	0.3568756	0.0	11.9346866	7.5655906	3.8810841	3.0277697	10.4324581	6.6017677	5.1731512	18.692865
COG2188	Transcriptional regulators	K	Transcription 	0.4846153	0.9974358	0.0	2.3318681	1.5271925	7.1085904	0.015873	8.508791	2.934454	4.0556118	20.6672459
COG2192	Predicted carbamoyl transferase, NodU family	O	Posttranslational modification, protein turnover, chaperones 	0.0	2.2233201	0.0	3.7319341	1.0862471	1.5326635	0.8044872	1.5632256	0.4022436	0.0	11.1919598
COG2193	Bacterioferritin (cytochrome b1)	P	Inorganic ion transport and metabolism 	0.0	1.6062639	2.238598	3.1722178	9.7258932	2.4675609	0.2933333	15.3879735	5.0610418	0.0604027	13.849162
COG2194	Predicted membrane-associated, metal-dependent hydrolase	R	General function prediction only 	0.69735	2.8401765	0.0	4.8955086	3.1271689	0.0	0.0	1.038039	0.3797564	0.0	2.4010658
COG2195	Di- and tripeptidases	E	Amino acid transport and metabolism 	0.4788249	0.3654373	0.0	7.6912559	0.5525956	0.0	0.0	0.931694	0.3743169	0.9596995	0.5594263
COG2197	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	TK	Multiple classes	2.9009687	1.3582228	0.81626	10.5981866	4.3264428	6.4715447	2.44651	12.9912257	5.0318236	4.0963608	21.1878275
COG2198	FOG: HPt domain	T	Signal transduction mechanisms 	0.5497076	0.0	0.0	9.1491229	0.0	0.0	0.3918129	1.2163743	0.3888888	1.2222223	0.5321638
COG2199	FOG: GGDEF domain	T	Signal transduction mechanisms 	0.579008	0.3984431	0.0	0.1309271	1.743808	7.5622558	1.9418123	20.7009141	9.0896781	4.3915092	25.0569038
COG2200	FOG: EAL domain	T	Signal transduction mechanisms 	0.4462512	2.0966579	0.4616079	1.3233968	6.1436311	1.4679312	0.0	7.5185206	3.8328804	0.4336043	13.5510383
COG2202	FOG: PAS/PAC domain	T	Signal transduction mechanisms 	0.6928445	0.4510333	0.0	5.0068294	4.0666951	0.4836223	0.0	1.6012389	0.9256708	0.0	1.884393
COG2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	T	Signal transduction mechanisms 	4.9155436	21.6079458	3.8421231	66.1503116	37.1956075	19.2034664	4.1458746	44.4563829	22.1297688	13.3774421	104.4665111
COG2205	Osmosensitive K+ channel histidine kinase	T	Signal transduction mechanisms 	0.0	2.6688317	0.0	4.1943731	4.450643	0.0	1.1952381	5.6435355	1.8645697	0.4976191	13.4406767
COG2207	AraC-type DNA-binding domain-containing proteins	K	Transcription 	4.7605347	0.5172029	0.4710145	24.7732617	5.1470859	0.9078675	0.8058093	5.7108671	3.0207554	2.9517572	12.8332391
COG2208	Serine phosphatase RsbU, regulator of sigma subunit	TK	Multiple classes	1.2028363	5.6904907	1.1550119	11.8244459	16.3328776	0.0	0.0	2.0790117	0.3579418	0.0	16.2436295
COG2209	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE	C	Energy production and conversion 	1.1204453	6.0698237	1.0904237	14.660738	6.9910614	4.3153599	0.0	18.9078317	9.7091162	0.7536945	23.8077604
COG2211	Na+/melibiose symporter and related transporters	G	Carbohydrate transport and metabolism 	3.4152496	9.3461656	3.5844572	15.0111882	39.6630923	12.1796996	1.9217329	54.7338979	28.7191122	3.8159193	119.8619727
COG2217	Cation transport ATPase	P	Inorganic ion transport and metabolism 	0.0	0.401279	0.0	0.4444445	2.1614979	6.0627512	1.102282	14.4046708	11.2384224	6.5362575	28.8730996
COG2219	Eukaryotic-type DNA primase, large subunit	L	Replication, recombination and repair 	0.0	1.2011662	0.0	0.0	0.0	0.0	0.0	0.0310982	0.0	0.0	7.6384841
COG2220	Predicted Zn-dependent hydrolases of the beta-lactamase fold	R	General function prediction only 	1.7203085	5.7257206	0.6234097	9.9354607	12.3677975	6.0640729	1.2752046	16.2868665	4.37394	3.2046809	39.9278125
COG2222	Predicted phosphosugar isomerases	M	Cell wall/membrane/envelope biogenesis 	0.0	0.0	0.0	0.0	1.032374	1.5884309	1.1630692	4.1953467	4.4783065	5.2574671	12.1949858
COG2223	Nitrate/nitrite transporter	P	Inorganic ion transport and metabolism 	0.4225589	1.6708754	0.5934344	1.2474747	1.2601009	0.0	0.0	0.0	0.0	0.0	1.4789562
COG2224	Isocitrate lyase	C	Energy production and conversion 	0.0	3.070917	1.5563758	7.8850872	21.0868166	13.2216479	2.7484298	26.7256291	14.0575633	2.4776772	54.8626996
COG2225	Malate synthase	C	Energy production and conversion 	3.9101984	19.2203279	2.4878252	27.8778937	45.9676804	12.0872002	5.7558925	52.8869328	25.8708856	5.9221032	95.976924
COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	H	Coenzyme transport and metabolism 	9.6827266	35.5834605	9.6127236	85.928646	78.6154459	34.5176983	9.1002717	98.7708049	28.4247552	16.7629205	239.2857449
COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism 	2.3886985	14.3032987	1.7611839	35.7513355	22.9523058	6.0804513	2.1376359	21.0747161	8.8271488	1.9868066	45.6388949
COG2230	Cyclopropane fatty acid synthase and related methyltransferases	M	Cell wall/membrane/envelope biogenesis 	1.9046288	7.1249141	1.6659399	17.0532884	22.5673456	9.4194213	1.9154518	18.0325927	5.5271367	8.2840878	52.161879
COG2233	Xanthine/uracil permeases	F	Nucleotide transport and metabolism 	0.9214475	7.524261	1.8289933	2.2040643	2.1838004	0.0	0.0	1.5390112	0.9214475	0.0	5.5805312
COG2234	Predicted aminopeptidases	R	General function prediction only 	0.8720887	2.29751	1.034233	34.5487622	6.3403638	3.6445877	0.7943614	13.3353513	4.0084388	1.6851953	18.5957574
COG2236	Predicted phosphoribosyltransferases	R	General function prediction only 	5.1467217	9.1942065	2.226628	17.9044497	24.0210172	9.5427094	2.3936325	18.8217476	6.2116786	2.0533333	42.609219
COG2238	Ribosomal protein S19E (S16A)	J	Translation, ribosomal structure and biogenesis 	0.0	0.5783665	0.0	0.0	0.0	0.0	0.0	0.9801325	0.0	0.0	3.1280349
COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)	P	Inorganic ion transport and metabolism 	2.4894829	23.9480244	1.1027568	23.8592908	21.4460402	14.8477853	0.5650226	37.0655705	11.2793532	7.4246109	84.3472923
COG2241	Precorrin-6B methylase 1	H	Coenzyme transport and metabolism 	0.8122977	0.1456311	0.0	0.2200647	0.0	0.0	0.0	0.8122978	0.0	0.0	7.933657
COG2242	Precorrin-6B methylase 2	H	Coenzyme transport and metabolism 	0.0	0.7732656	0.0	0.0	0.0	0.0	0.0	0.9052454	0.1167514	0.0	5.8341799
COG2243	Precorrin-2 methylase	H	Coenzyme transport and metabolism 	1.1222868	5.3688049	2.230971	0.0459317	1.3175854	0.0	0.0	1.2019364	1.1964037	0.0	8.5407645
COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	R	General function prediction only 	0.8475943	5.4838155	0.7070784	5.0610326	0.4206572	0.3583155	0.0	6.9106735	2.9068208	0.3540328	19.6584718
